Rand,inj_diff ,Date Time,Avg_PLT_CO2VentRate_TPH,Avg_CCS1_WHCO2InjPs_psi,Avg_CCS1_WHCO2InjTp_F,Avg_CCS1_ANPs_psi,Avg_CCS1_DH6325Ps_psi,Avg_CCS1_DH6325Tp_F,Avg_VW1_WBTbgPs_psi,Avg_VW1_WBTbgTp_F,Avg_VW1_ANPs_psi,Avg_VW1_Z11D4917Ps_psi,Avg_VW1_Z11D4917Tp_F,Avg_VW1_Z10D5001Ps_psi,Avg_VW1_Z10D5001Tp_F,Avg_VW1_Z09D5653Ps_psi,Avg_VW1_Z09D5653Tp_F,Avg_VW1_Z08D5840Ps_psi,Avg_VW1_Z08D5840Tp_F,Avg_VW1_Z07D6416Ps_psi,Avg_VW1_Z07D6416Tp_F,Avg_VW1_Z06D6632Ps_psi,Avg_VW1_Z06D6632Tp_F,Avg_VW1_Z04D6837Ps_psi,Avg_VW1_Z04D6837Tp_F,Avg_VW1_Z03D6945Ps_psi,Avg_VW1_Z03D6945Tp_F,Avg_VW1_Z02D6982Ps_psi,Avg_VW1_Z02D6982Tp_F,Avg_VW1_Z01D7061Ps_psi,Avg_VW1_Z01D7061Tp_F,Avg_VW1_Z0910D5482Ps_psi,Avg_VW1_Z0910D5482Tp_F
44539,0.664930471,12/8/24 3:00,0,1224.472358,92.54532655,709.9530396,3219.970471,117.4692199,2231.601377,104.1479614,2.299804338,2073.562665,105.3502885,2107.21594,101.8634201,2535.033718,113.3590579,2625.28904,117,2904.262502,116.7383503,3013.940975,120.3425786,3117.101139,119.9407565,3210.778162,120.9274024,3225.083518,121.4089619,3234.878025,122.6637385,2382.09292,112.4265406
79515,-0.074653244,12/8/24 4:00,0,1230.950495,91.54081014,690.0974955,3229.879403,119.1160151,2231.647278,104.1426364,2.037963767,2073.553237,105.3437334,2107.273832,101.8722099,2535.043854,113.363888,2625.267137,117,2904.254915,116.7410503,3013.955442,120.3497633,3117.134658,119.9304365,3213.648588,120.9291571,3228.074654,121.4084216,3235.08561,122.6785581,2382.066007,112.4207809
27856,-0.202777608,12/8/24 5:00,0,1236.28216,91.90592213,664.4409846,3236.185512,120.3335777,2231.619385,104.1532864,2.316283796,2073.584041,105.3371333,2107.227307,101.8769648,2535.022439,113.365268,2625.24174,117,2904.295079,116.7410503,3013.929449,120.3368189,3117.1703,119.9336615,3216.392082,120.9342569,3230.994849,121.403756,3235.233551,122.6879178,2382.023258,112.4164609
17213,-0.102429835,12/8/24 6:00,0,1241.802177,92.21793296,653.631723,3240.163928,121.0250848,2231.72238,104.1266614,2.448119835,2073.553385,105.3426384,2107.205414,101.8745499,2535.010671,113.363198,2625.31688,117,2904.304671,116.7390253,3013.937433,120.3396988,3117.217657,119.9381765,3219.000743,120.9299365,3233.837315,121.4223115,3235.398926,122.6886978,2382.060111,112.4229408
23547,-0.183334478,12/8/24 7:00,0,1242.387975,91.75028292,636.0222778,3243.890568,121.5293955,2231.725983,104.1287914,2.51037583,2073.572347,105.3415434,2107.25919,101.8785848,2535.032782,113.363888,2625.330577,117,2904.302686,116.7383503,3013.958765,120.3461784,3117.14177,119.9239866,3221.493746,120.9316161,3236.465818,121.4196716,3235.537872,122.6754382,2381.990188,112.421501
29079,-0.546180216,12/8/24 8:00,0,1243.574606,91.98099524,618.3240702,3245.567436,121.8548987,2231.760221,104.1351814,2.61566154,2073.544881,105.3524785,2107.249943,101.8745799,2535.013432,113.3604379,2625.321232,117,2904.329378,116.7383503,3013.974156,120.3425786,3117.175309,119.9265665,3223.767877,120.9367159,3238.897526,121.4191162,3235.768744,122.6738782,2381.942749,112.417901
55812,0.028125254,12/8/24 9:00,0,1244.641936,91.95462831,610.6981354,3247.061723,122.0859637,2231.753715,104.1437014,2.6431273,2073.568422,105.3426234,2107.257562,101.8825447,2535.018626,113.3569878,2625.281344,117,2904.352763,116.7383503,3013.982436,120.3447385,3117.049323,119.8593395,3225.847784,120.9317355,3241.235809,121.4213959,3235.8429,122.6801031,2381.877112,112.4186208
55574,-0.308679962,12/8/24 10:00,0,1248.737195,92.59696178,610.7229045,3248.205505,122.2908806,2231.735557,104.1341164,2.678832821,2073.586369,105.3393384,2107.236452,101.8841197,2535.016807,113.3604379,2625.297052,117,2904.343166,116.7336252,3014.004954,120.3432986,3117.02998,119.8207033,3227.850993,120.9490456,3243.359233,121.4212906,3235.883594,122.680898,2381.828778,112.415741
75563,-0.279166921,12/8/24 11:00,0,1249.323078,92.38309549,610.7291117,3248.879419,122.5040505,2231.830294,104.1373114,2.970886234,2073.582817,105.3371634,2107.229397,101.8777298,2535.04636,113.3625079,2625.293056,117,2904.342499,116.7390253,3014.016085,120.3504982,3117.085435,119.8336924,3229.667816,120.9544603,3245.3493,121.4145404,3236.023562,122.6862979,2381.817702,112.4085407
94136,-0.142708715,12/8/24 12:00,0,1249.894079,92.46073259,607.6613658,3249.187724,122.7082026,2231.805819,104.1405064,3.20068357,2073.510246,105.3601585,2107.241207,101.8753448,2535.04456,113.3390926,2625.321431,117,2904.360229,116.7457754,3014.023665,120.3584178,3117.085765,119.8233583,3231.413141,120.9392799,3247.215588,121.4147202,3236.164764,122.6779429,2381.811263,112.4071007
85325,-0.177777227,12/8/24 13:00,0,1249.71539,92.2073143,600.0560933,3250.338731,122.8673178,2231.82561,104.1341164,3.277588018,2073.532861,105.3470184,2107.212876,101.8769348,2534.987081,113.3432026,2625.318829,117,2904.360502,116.7383503,3014.044735,120.3432986,3117.084505,119.8239882,3233.042539,120.9523298,3248.965932,121.4241247,3236.287732,122.672153,2381.777065,112.4135958
70782,-0.739235942,12/8/24 14:00,0,1252.003715,93.20816841,601.5486557,3248.36685,122.9840492,2231.870801,104.1362464,3.223571839,2073.581451,105.3382434,2107.20863,101.8785248,2534.942019,113.3253375,2625.278483,117,2904.368286,116.7349752,3014.062199,120.3440186,3117.087022,119.827243,3234.575787,120.9498247,3250.608423,121.4264493,3236.462553,122.6575134,2381.712744,112.4216207
21117,-0.277430725,12/8/24 15:00,0,1251.958964,92.98954156,610.4855031,3247.400085,123.1243192,2231.885012,104.1351814,2.991943395,2073.603467,105.3316883,2107.178575,101.8785248,2534.957391,113.3260125,2625.324524,117,2904.389341,116.7383503,3014.063452,120.354818,3117.072939,119.8258778,3235.949593,120.9483394,3252.113719,121.4324491,3236.597221,122.6636332,2381.697797,112.4252507
38024,-0.432639694,12/8/24 16:00,0,1251.139873,93.27811502,614.9115941,3244.029071,123.2996725,2231.913633,104.1373114,2.827148835,2073.582668,105.3382584,2107.209603,101.8761698,2534.920343,113.3280524,2625.289703,117,2904.423063,116.7403753,3014.061676,120.353378,3117.067259,119.8174635,3237.250686,120.9457742,3253.537549,121.4272138,3236.792975,122.6873474,2381.697052,112.4222809
75187,1.906944784,12/8/24 17:00,0,1240.417244,90.04557076,585.9850494,3247.592678,123.4659965,2231.897927,104.1437014,2.841797233,2073.623136,105.3360083,2107.25116,101.8745499,2534.920428,113.3328373,2625.304588,117,2904.391089,116.7397003,3014.082971,120.3677773,3117.056991,119.8232679,3238.447906,120.9533792,3254.810516,121.4253838,3236.981661,122.6881124,2381.697276,112.4208408
35374,0.239930471,12/8/24 18:00,0,1229.133593,88.64371522,562.9234988,3258.63575,123.3716284,2231.936037,104.1266614,2.494811869,2073.613108,105.3360383,2107.236839,101.8801298,2534.917312,113.3267176,2625.258504,117,2904.394863,116.7383503,3014.07948,120.3569778,3117.050334,119.8232679,3239.612083,120.9674042,3256.00246,121.4353735,3237.144137,122.6710879,2381.674473,112.4252059
69110,-0.040624873,12/8/24 20:00,0,1226.64165,89.28385124,526.2946274,3261.012085,122.1490135,2232.058521,104.0957764,3.039550591,2073.621678,105.3382133,2107.216286,101.8745649,2534.975468,113.3246777,2625.323769,117,2904.384524,116.7295752,3014.109434,120.3569778,3117.036302,119.8036636,3242.169999,120.9654538,3258.538123,121.4244232,3237.485097,122.6885923,2381.614254,112.4259707
93517,0.057986959,12/8/24 21:00,0,1219.03657,88.08377895,553.4746867,3260.665304,121.7622341,2232.135693,104.1234664,3.041381657,2073.580029,105.3393234,2107.250608,101.8729749,2534.963243,113.3246475,2625.360126,117,2904.368945,116.7363253,3014.081075,120.3627375,3117.026503,119.8122286,3243.513645,120.9700886,3259.861837,121.4266289,3237.638682,122.6837774,2381.538375,112.4259408
40497,-0.014236323,12/8/24 22:00,0,1231.90858,89.58744106,571.3050232,3267.27417,121.391586,2232.083643,104.1106864,2.960815535,2073.588729,105.3404334,2107.224436,101.8721799,2534.934416,113.3246777,2625.343335,117,2904.359882,116.7268751,3014.100006,120.3663373,3117.0382,119.8049535,3244.733099,120.9570684,3261.124019,121.4347294,3237.791079,122.6790975,2381.50282,112.4259857
68941,0.209721629,12/8/24 23:00,0,1248.484108,92.93131313,667.0689819,3259.871897,121.2114152,2232.031038,104.1149464,3.188781661,2073.617788,105.3393084,2107.205965,101.8761548,2534.954407,113.3294023,2625.288843,117,2904.346061,116.7349752,3014.131563,120.3684972,3117.034121,119.8082686,3245.967798,120.9650033,3262.37254,121.4385246,3237.961875,122.6931372,2381.444114,112.4406102
39366,-26.23333275,12/9/24 0:00,0,1132.019102,81.94058952,611.3195185,3180.798842,120.9067258,2232.09991,104.1224014,3.067931873,2073.591502,105.3382284,2107.179071,101.8713699,2534.944586,113.3287273,2625.277411,117,2904.385386,116.7403753,3014.145337,120.3670424,3117.01955,119.8135185,3247.028162,120.9720083,3263.620412,121.4517553,3238.165161,122.6907972,2381.400313,112.4612042
26397,4.426041659,12/9/24 1:00,0,1096.038675,83.30692361,555.2397575,3178.819031,120.8134831,2232.066374,104.1128164,2.903137453,2073.596379,105.3393384,2107.175818,101.8793348,2534.914594,113.3342173,2625.267666,117,2904.369181,116.7255251,3014.085498,120.3742569,3117.030609,119.8134583,3247.056578,120.9752033,3263.990497,121.5028176,3238.311761,122.6814374,2381.396149,112.4508998
78018,-0.269791269,12/9/24 2:00,0,1085.400407,84.98563442,551.6869075,3155.333655,120.3644491,2232.046061,104.1160114,2.906799551,2073.555424,105.3470034,2107.189252,101.8729749,2534.891732,113.3321473,2625.292773,117,2904.372518,116.7255251,3014.059096,120.373522,3117.017065,119.8102486,3246.412917,120.9636232,3263.736578,121.5103778,3238.351408,122.6775375,2381.363694,112.4531047
62662,-0.023264313,12/9/24 3:00,0,1068.671029,82.80521406,545.7413986,3149.861892,119.945731,2232.048389,104.1277264,2.895813249,2073.538314,105.3546835,2107.237085,101.8825447,2534.890916,113.3307823,2625.299355,117,2904.389402,116.721475,3014.067906,120.3699371,3116.963529,119.8128887,3245.433443,120.9645533,3262.981527,121.5067479,3238.425389,122.6845573,2381.332872,112.467804
92676,0.046527831,12/9/24 4:00,0,1085.96633,87.09574172,618.3901372,3144.960087,119.5844826,2232.009652,104.1319864,2.891235622,2073.53092,105.3656336,2107.207644,101.8897146,2534.906873,113.3287273,2625.292603,117,2904.346332,116.7208,3014.1071,120.3612827,3116.988686,119.8135185,3244.491579,120.9908189,3261.995713,121.519618,3238.502979,122.6728577,2381.317749,112.4648641
57817,0.252083413,12/9/24 5:00,0,1089.302251,87.41251437,663.6337926,3134.554368,119.2596601,2231.957015,104.1362464,2.88208037,2073.532961,105.3579685,2107.184353,101.8848996,2534.903923,113.3321473,2625.300309,117,2904.383179,116.7235001,3014.071606,120.3800166,3117.013405,119.8161284,3243.529478,120.9854638,3260.972652,121.5100782,3238.595776,122.6759776,2381.274583,112.4560445
73585,-0.093749285,12/9/24 7:00,0,1015.44505,73.28922265,542.5312383,3138.623969,119.0524044,2231.95753,104.1394414,2.80334516,2073.562618,105.3502885,2107.232267,101.8825597,2534.981252,113.3287876,2625.355436,117,2904.401821,116.7275501,3014.075214,120.3677773,3117.026805,119.8154835,3241.737858,120.986799,3259.006679,121.5139874,3238.679966,122.6814374,2381.207139,112.44649
99110,0.071180344,12/9/24 9:00,0,1077.040731,88.15445728,639.8827393,3131.129755,118.2491252,2232.129592,104.1309214,2.833557528,2073.582015,105.3447834,2107.201324,101.8817197,2534.94706,113.3328674,2625.336859,117,2904.415948,116.7349752,3014.079458,120.372097,3117.051461,119.8187383,3240.640466,121.0007046,3257.574607,121.5222075,3238.777771,122.6915473,2381.12644,112.4369504
51406,0.050694497,12/9/24 10:00,0,1094.494779,88.75980371,690.9975876,3128.668736,117.9945374,2232.054541,104.1255964,2.926025563,2073.575529,105.3470034,2107.22087,101.8809397,2534.929708,113.3307823,2625.336383,117,2904.365666,116.7228251,3014.08198,120.3749769,3117.033146,119.8213633,3240.134601,120.9841144,3256.992122,121.5047167,3238.840059,122.6884423,2381.094281,112.4369504
24186,-0.017013915,12/9/24 11:00,0,1101.638369,88.62357407,701.0368118,3127.881433,118.0219966,2232.063184,104.1245314,2.973632836,2073.606053,105.3436584,2107.222782,101.8881096,2534.898177,113.3280675,2625.302865,117,2904.385858,116.718775,3014.06888,120.3742569,3117.034597,119.8154985,3239.666292,120.9848344,3256.504089,121.5222073,3238.865092,122.6915622,2381.098248,112.4325256
12528,0.054861403,12/9/24 12:00,0,1105.679134,88.82608802,698.1074005,3127.725466,118.2640348,2232.080184,104.1181414,3.04595927,2073.595032,105.3404184,2107.192548,101.8825147,2534.921116,113.3293872,2625.349742,117,2904.377629,116.7268751,3014.07111,120.3778418,3117.05979,119.8252178,3239.260815,121.0055797,3255.952848,121.5222823,3238.930922,122.6814374,2381.029354,112.4259558
89523,-0.010069895,12/9/24 13:00,0,1111.010664,89.0611962,700.2832937,3127.054427,118.6265882,2232.142253,104.1351814,3.134765267,2073.592505,105.3404334,2107.192143,101.8864746,2534.909755,113.3307673,2625.3381,117,2904.385402,116.7302502,3014.038688,120.3713621,3117.059375,119.8180934,3238.863173,120.9797794,3255.515334,121.5102523,3238.979413,122.6767576,2380.98681,112.4288658
42583,0.257291746,12/9/24 14:00,0,1099.672459,86.93900331,674.7403397,3127.160419,118.9911301,2232.092391,104.1245314,3.173217595,2073.576866,105.3459084,2107.218831,101.8889046,2534.931128,113.3294023,2625.34835,117,2904.396448,116.7336252,3014.039382,120.3764168,3117.063487,119.8193983,3238.54636,120.9777994,3255.151676,121.5216825,3239.00851,122.6814374,2380.943447,112.4296157
62235,0.021874921,12/9/24 15:00,0,1096.778313,87.04630267,638.4665451,3127.860413,119.3587818,2232.061654,104.1351814,3.157653528,2073.558274,105.3557335,2107.238806,101.8753749,2534.917521,113.3363024,2625.282719,117,2904.429238,116.7349752,3014.073556,120.377077,3117.046393,119.8167884,3238.259153,120.9896795,3254.838198,121.5349735,3239.044511,122.6728577,2380.900771,112.4259109
41007,0.003819418,12/9/24 16:00,0,1084.834576,85.32730859,609.9281057,3123.845473,119.5533724,2232.076367,104.1373114,3.105468839,2073.577087,105.3437334,2107.221938,101.8753599,2534.927382,113.3314874,2625.313283,117,2904.445626,116.7424004,3014.104553,120.373522,3117.049213,119.8096037,3238.057007,120.9989646,3254.565454,121.5303683,3239.106805,122.6720777,2380.886308,112.4259259
88390,-0.073958095,12/9/24 17:00,0,1067.747759,83.29410547,538.4251195,3128.463361,119.6941118,2232.057931,104.1437014,2.783203443,2073.566984,105.3568135,2107.205774,101.8825297,2534.909814,113.3308426,2625.369442,117,2904.431032,116.7430754,3014.09034,120.372817,3117.097778,119.8239129,3237.850832,121.01428,3254.289156,121.5144676,3239.173348,122.6697378,2380.857324,112.4266758
49677,0.126041985,12/9/24 18:00,0,1067.678356,84.3301164,590.1737488,3128.227268,119.7076578,2232.022911,104.1394414,2.625732303,2073.551455,105.3612385,2107.216042,101.8809097,2534.94221,113.3294023,2625.395677,117,2904.409076,116.7424004,3014.116311,120.3713771,3117.101902,119.8388519,3237.654974,120.9896497,3254.033087,121.5128771,3239.20483,122.6744176,2380.829828,112.4318056
41160,0.119443623,12/9/24 19:00,0,1065.171341,84.31913064,590.4214762,3125.485862,119.5317598,2231.978695,104.1383764,2.122192254,2073.588584,105.3545785,2107.230351,101.8873746,2534.947351,113.3314874,2625.376514,117,2904.424148,116.7403753,3014.096629,120.3778418,3117.097931,119.836887,3237.514687,120.9793447,3253.923608,121.5192376,3239.227812,122.6790975,2380.791233,112.4288956
19238,-0.138888439,12/9/24 20:00,0,1067.291066,85.31558997,580.1159292,3125.336761,119.3449985,2232.009302,104.1383764,2.325439298,2073.588509,105.3425934,2107.216742,101.8881246,2534.984011,113.3260276,2625.347416,117,2904.411953,116.7370003,3014.063369,120.3778418,3117.094442,119.8239731,3237.363027,120.9485493,3253.778912,121.5335484,3239.278957,122.6736376,2380.751172,112.4281158
8168,-0.128819259,12/9/24 22:00,0,1058.817217,83.55850951,553.9928477,3126.736202,119.050368,2231.955845,104.1405064,2.313537218,2073.566974,105.3568285,2107.219436,101.8785248,2534.954407,113.3294174,2625.360561,117,2904.38493,116.7349752,3014.063802,120.3764168,3117.074345,119.8200885,3237.173653,120.9876999,3253.506687,121.5566047,3239.369236,122.6907972,2380.678035,112.4266609
54052,0.121874921,12/9/24 23:00,0,1059.82987,84.49674288,545.0704702,3124.729602,118.932057,2231.919702,104.1405064,2.255859129,2073.561452,105.3491634,2107.184646,101.8753599,2534.90269,113.3328524,2625.320351,117,2904.37757,116.7370003,3014.01861,120.3792518,3117.096655,119.8239731,3237.108083,120.99175,3253.393138,121.56217,3239.36521,122.6915622,2380.604348,112.415741
69337,-0.130902513,12/10/24 0:00,0,1069.852471,85.58292433,556.4494949,3128.155823,118.8475107,2231.747524,104.1511564,2.221069221,2073.534357,105.3689036,2107.177171,101.8849147,2534.909631,113.3314874,2625.305123,117,2904.360911,116.7336252,3014.052928,120.3756819,3117.102527,119.8226833,3237.103247,121.0039001,3253.337284,121.5653502,3239.388171,122.6915771,2380.586837,112.4143457
33546,-0.006597646,12/10/24 1:00,0,1074.101882,85.91141555,587.4053686,3124.443272,118.7530559,2231.640607,104.1724564,2.167968861,2073.533372,105.3787437,2107.15858,101.8832947,2534.92511,113.3369774,2625.324723,117,2904.393107,116.7403753,3014.064478,120.3778418,3117.105868,119.8272129,3237.033525,121.0038851,3253.275269,121.5772759,3239.464791,122.6884572,2380.50624,112.419371
52010,0.019791985,12/10/24 2:00,0,1064.461478,84.22061946,585.6134598,3124.181425,118.7293817,2231.468974,104.2171864,2.1377565,2073.534355,105.3688736,2107.194442,101.8896695,2534.901986,113.3307673,2625.300069,117,2904.362732,116.7349752,3014.087508,120.3749619,3117.105847,119.8316973,3237.010315,121.0125853,3253.219259,121.5637601,3239.479319,122.695477,2380.470941,112.4179309
61208,-0.062847408,12/10/24 3:00,0,1059.805091,83.8723533,565.3264852,3125.320487,118.7676569,2231.503674,104.2171864,2.058105489,2073.530377,105.3710936,2107.193471,101.8921145,2534.909334,113.3328373,2625.318221,117,2904.384922,116.7383503,3014.07405,120.3792817,3117.113074,119.8246332,3236.982404,121.0152253,3253.194733,121.5653502,3239.533781,122.6861173,2380.420827,112.4179459
95291,0.077430503,12/10/24 4:00,0,1057.670422,83.83609823,552.7232178,3125.096269,118.7950689,2231.491119,104.2225114,1.986694173,2073.55248,105.3634136,2107.232597,101.8817647,2534.907796,113.3349073,2625.339952,117,2904.362292,116.7363253,3014.086049,120.3835865,3117.139653,119.8200432,3237.009279,121.0218103,3253.139535,121.5335484,3239.630009,122.6899275,2380.39118,112.4222809
87980,0.028125,12/10/24 5:00,0,1051.430354,83.0026022,537.1431269,3124.524986,118.7610325,2231.477905,104.2097314,1.913451863,2073.571808,105.3590035,2107.244946,101.8809697,2534.934713,113.3335424,2625.339781,117,2904.409503,116.7376753,3014.12632,120.3749619,3117.131624,119.7743362,3237.009393,121.0211503,3253.114195,121.5367286,3239.709288,122.7029929,2380.429431,112.4201209
9372,0.0024309,12/10/24 6:00,0,1047.086831,82.72208398,515.3800837,3124.367706,118.6921636,2231.49998,104.1948214,1.90246556,2073.57998,105.3524485,2107.201874,101.8833097,2534.994781,113.3328524,2625.348206,117,2904.338049,116.7390253,3014.12182,120.3713621,3117.423395,119.9459165,3237.010179,121.0238054,3253.065751,121.5160575,3239.771023,122.7002496,2380.418518,112.4186659
82680,-1.531249841,12/10/24 7:00,0,1050.785134,83.43912557,499.8990568,3127.823499,118.6116348,2231.455015,104.1863014,1.858520347,2073.581134,105.3535285,2107.226742,101.8753749,2535.006712,113.3287424,2625.375706,117,2904.399778,116.7370003,3014.142067,120.3742569,3117.4538,119.9704266,3237.015255,121.0277654,3253.092358,121.5335484,3239.87275,122.6994727,2380.357945,112.4209159
41031,1.004860528,12/10/24 8:00,0,1051.807773,84.82779764,513.5262487,3116.717568,118.4338093,2231.540373,104.1735214,1.84661853,2073.577354,105.3535585,2107.220158,101.8737549,2535.01288,113.3260125,2625.387067,117,2904.408396,116.7376753,3014.108148,120.3763869,3117.408405,119.9665417,3237.033685,121.0211653,3253.142161,121.5414991,3239.889775,122.7017827,2380.328538,112.4239008
67562,-0.123610926,12/10/24 9:00,0,1057.323012,84.5674209,525.6525945,3123.483278,118.3583761,2231.501518,104.2044064,1.836547761,2073.613033,105.3490734,2107.219118,101.8793648,2534.999634,113.3307823,2625.400684,117,2904.439429,116.7444254,3014.08043,120.3764168,3117.470369,119.9794566,3236.984674,121.0343655,3253.115027,121.5414988,3239.942804,122.7047234,2380.279586,112.425086
